DEALER_ID,DEALER_NAME,DEALER_BRANCH,Pincode,City,State,Category,FOS_NAME,FOS_CODE,STATUS
568981188,Dealer_260,Branch_24,411651,Pune,Maharashtra,E-Bike,FOS_260,994534574,Inactive
665176670,Dealer_261,Branch_43,411877,Pune,Maharashtra,Sewing Machines.,FOS_261,948853888,Mod Active
334603587,Dealer_262,Branch_54,411682,Pune,Maharashtra,Handicrafts,FOS_262,904817289,Inactive
861282403,Dealer_263,Branch_89,411484,Pune,Maharashtra,LFR,FOS_263,949916580,Inactive
430223343,Dealer_264,Branch_86,411087,Pune,Maharashtra,Crockery And House Hold Items,FOS_264,936812716,Active
115420942,Dealer_265,Branch_99,411613,Pune,Maharashtra,Luggage,FOS_265,901246516,Mod Active
209908834,Dealer_266,Branch_6,411994,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_266,998511822,Mod Active
597865221,Dealer_267,Branch_38,411604,Pune,Maharashtra,Others,FOS_267,936542320,Mod Active
633723120,Dealer_268,Branch_55,411400,Pune,Maharashtra,High End Stationery,FOS_268,981903594,Active
638872092,Dealer_269,Branch_4,411056,Pune,Maharashtra,Large Applainces,FOS_269,968894753,Mod Active
161275114,Dealer_270,Branch_83,411063,Pune,Maharashtra,Lighting,FOS_270,907265560,Inactive
143701467,Dealer_271,Branch_27,411204,Pune,Maharashtra,E-Bike,FOS_271,916640621,Inactive
839437513,Dealer_272,Branch_18,411743,Pune,Maharashtra,Pets Accessories,FOS_272,915235096,Inactive
806858993,Dealer_273,Branch_7,411866,Pune,Maharashtra,Footwear,FOS_273,902337932,Mod Active
417626962,Dealer_274,Branch_46,411560,Pune,Maharashtra,LFR,FOS_274,921376449,Active
151697411,Dealer_275,Branch_57,411344,Pune,Maharashtra,Crockery And House Hold Items,FOS_275,940827389,Inactive
786541039,Dealer_276,Branch_33,411406,Pune,Maharashtra,Sports Equipment,FOS_276,954264681,Mod Active
704101842,Dealer_277,Branch_98,411816,Pune,Maharashtra,Toys,FOS_277,995996517,Inactive
710527649,Dealer_278,Branch_36,411360,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_278,902554174,Active
107228796,Dealer_279,Branch_84,411878,Pune,Maharashtra,Computer Accessories,FOS_279,970183941,Active
733004071,Dealer_280,Branch_53,411067,Pune,Maharashtra,Tyres,FOS_280,979487788,Active
238761504,Dealer_281,Branch_42,411309,Pune,Maharashtra,High End Stationery,FOS_281,917036100,Mod Active
383180920,Dealer_282,Branch_60,411758,Pune,Maharashtra,Furnishing,FOS_282,910655143,Mod Active
741506028,Dealer_283,Branch_4,411340,Pune,Maharashtra,Pharmacy,FOS_283,951216464,Active
153039061,Dealer_284,Branch_78,411345,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_284,935094033,Inactive
485287782,Dealer_285,Branch_5,411500,Pune,Maharashtra,Insurance,FOS_285,955836303,Active
916677370,Dealer_286,Branch_25,411645,Pune,Maharashtra,Travel Agencies,FOS_286,972538840,Inactive
912448503,Dealer_287,Branch_69,411659,Pune,Maharashtra,Small Appliances,FOS_287,917833118,Mod Active
246285406,Dealer_288,Branch_31,411413,Pune,Maharashtra,Medical Accessories,FOS_288,940186857,Mod Active
771315875,Dealer_289,Branch_19,411640,Pune,Maharashtra,Luggage,FOS_289,960169333,Inactive
700256363,Dealer_290,Branch_5,411418,Pune,Maharashtra,Diagnostics,FOS_290,982628858,Active
654025730,Dealer_291,Branch_90,411889,Pune,Maharashtra,Toys,FOS_291,996170690,Mod Active
485278188,Dealer_292,Branch_20,411144,Pune,Maharashtra,Lighting,FOS_292,997607511,Active
974667030,Dealer_293,Branch_21,411424,Pune,Maharashtra,Apparels,FOS_293,938051303,Inactive
908951236,Dealer_294,Branch_44,411722,Pune,Maharashtra,Crockery And House Hold Items,FOS_294,992179349,Mod Active
136859040,Dealer_295,Branch_21,411253,Pune,Maharashtra,Small Appliances,FOS_295,976974693,Mod Active
210682179,Dealer_296,Branch_83,411813,Pune,Maharashtra,Power Tools,FOS_296,905662329,Mod Active
552526789,Dealer_297,Branch_50,411503,Pune,Maharashtra,Musical Instruments,FOS_297,916583692,Active
131097015,Dealer_298,Branch_2,411387,Pune,Maharashtra,Power Backup,FOS_298,949270629,Mod Active
132615395,Dealer_299,Branch_69,411205,Pune,Maharashtra,Sports Equipment,FOS_299,927494769,Mod Active
293770933,Dealer_300,Branch_3,411024,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_300,975825916,Mod Active
515692032,Dealer_301,Branch_23,411203,Pune,Maharashtra,Others,FOS_301,997535522,Mod Active
638940072,Dealer_302,Branch_35,411283,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_302,967201601,Active
384829524,Dealer_303,Branch_38,411843,Pune,Maharashtra,Hotels,FOS_303,987566944,Active
450633948,Dealer_304,Branch_44,411045,Pune,Maharashtra,Handicrafts,FOS_304,947576921,Mod Active
836033766,Dealer_305,Branch_10,411737,Pune,Maharashtra,Travel Agencies,FOS_305,942301144,Inactive
726956726,Dealer_306,Branch_55,411109,Pune,Maharashtra,Cycles,FOS_306,910956837,Active
361237364,Dealer_307,Branch_70,411271,Pune,Maharashtra,Diagnostics,FOS_307,931314788,Inactive
420692998,Dealer_308,Branch_26,411448,Pune,Maharashtra,Power Backup,FOS_308,935323073,Inactive
553958881,Dealer_309,Branch_82,411013,Pune,Maharashtra,Gyms And Spas,FOS_309,914309769,Mod Active
898175037,Dealer_310,Branch_12,411646,Pune,Maharashtra,Furnishing,FOS_310,988432670,Active
751523546,Dealer_311,Branch_12,411349,Pune,Maharashtra,Power Tools,FOS_311,908981941,Mod Active
379916847,Dealer_312,Branch_43,411421,Pune,Maharashtra,Tyres,FOS_312,986297560,Mod Active
974931855,Dealer_313,Branch_47,411972,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_313,989876686,Active
910236462,Dealer_314,Branch_45,411863,Pune,Maharashtra,Power Tools,FOS_314,904017726,Inactive
495456568,Dealer_315,Branch_47,411519,Pune,Maharashtra,Footwear,FOS_315,954939047,Inactive
475595414,Dealer_316,Branch_36,411121,Pune,Maharashtra,High End Stationery,FOS_316,988831226,Mod Active
275133063,Dealer_317,Branch_35,411438,Pune,Maharashtra,Gyms And Spas,FOS_317,941062354,Inactive
848327174,Dealer_318,Branch_20,411332,Pune,Maharashtra,Apparels,FOS_318,926803041,Mod Active
159860348,Dealer_319,Branch_46,411103,Pune,Maharashtra,Crockery And House Hold Items,FOS_319,971017946,Mod Active
855008768,Dealer_320,Branch_89,411324,Pune,Maharashtra,Gyms And Spas,FOS_320,971414393,Inactive
954091461,Dealer_321,Branch_42,411830,Pune,Maharashtra,Handicrafts,FOS_321,911640880,Mod Active
134955614,Dealer_322,Branch_80,411769,Pune,Maharashtra,Eyewear,FOS_322,959354222,Mod Active
271621025,Dealer_323,Branch_63,411158,Pune,Maharashtra,Watches,FOS_323,922962205,Inactive
709280913,Dealer_324,Branch_65,411388,Pune,Maharashtra,Remi Gas Kit,FOS_324,962222830,Inactive
100036522,Dealer_325,Branch_70,411822,Pune,Maharashtra,Sports Equipment,FOS_325,966093219,Inactive
273354336,Dealer_326,Branch_82,411688,Pune,Maharashtra,Toys,FOS_326,992683015,Inactive
896007423,Dealer_327,Branch_11,411393,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_327,911632552,Mod Active
397208205,Dealer_328,Branch_96,411613,Pune,Maharashtra,E-Bike,FOS_328,921781544,Active
509146425,Dealer_329,Branch_11,411174,Pune,Maharashtra,Travel Agencies,FOS_329,945653356,Mod Active
107886185,Dealer_330,Branch_56,411916,Pune,Maharashtra,High End Stationery,FOS_330,939711012,Active
238056771,Dealer_331,Branch_48,411062,Pune,Maharashtra,Hotels,FOS_331,976681595,Mod Active
173369648,Dealer_332,Branch_62,411249,Pune,Maharashtra,Water Purifier,FOS_332,921220207,Active
274480063,Dealer_333,Branch_45,411601,Pune,Maharashtra,Bike Accessories,FOS_333,956777574,Active
665377858,Dealer_334,Branch_95,411958,Pune,Maharashtra,Luggage,FOS_334,937094512,Inactive
460259432,Dealer_335,Branch_62,411472,Pune,Maharashtra,Footwear,FOS_335,929866448,Mod Active
185063834,Dealer_336,Branch_43,411677,Pune,Maharashtra,Gyms And Spas,FOS_336,918975250,Inactive
350846899,Dealer_337,Branch_2,411798,Pune,Maharashtra,Lighting,FOS_337,971550810,Mod Active
504945318,Dealer_338,Branch_1,411771,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_338,920280035,Mod Active
225292831,Dealer_339,Branch_40,411657,Pune,Maharashtra,Sewing Machines.,FOS_339,988310141,Mod Active
988359320,Dealer_340,Branch_46,411281,Pune,Maharashtra,Vehicle Care / Servicing,FOS_340,957877956,Inactive
429532412,Dealer_341,Branch_37,411469,Pune,Maharashtra,Cycles,FOS_341,928121264,Active
723456874,Dealer_342,Branch_21,411782,Pune,Maharashtra,Toys,FOS_342,928747637,Inactive
717544559,Dealer_343,Branch_58,411990,Pune,Maharashtra,Water Purifier,FOS_343,988820497,Mod Active
209389414,Dealer_344,Branch_77,411398,Pune,Maharashtra,Sewing Machines.,FOS_344,931538263,Mod Active
756642005,Dealer_345,Branch_4,411833,Pune,Maharashtra,Remi Gas Kit,FOS_345,922035522,Active
290914434,Dealer_346,Branch_45,411687,Pune,Maharashtra,Others,FOS_346,905825571,Active
809670847,Dealer_347,Branch_30,411738,Pune,Maharashtra,High End Stationery,FOS_347,910612731,Active
241113227,Dealer_348,Branch_15,411304,Pune,Maharashtra,LFR,FOS_348,911086634,Inactive
669384422,Dealer_349,Branch_84,411799,Pune,Maharashtra,Water Purifier,FOS_349,933056398,Mod Active
646421048,Dealer_350,Branch_45,411993,Pune,Maharashtra,Apparels,FOS_350,975320321,Mod Active
327319815,Dealer_351,Branch_17,411706,Pune,Maharashtra,Pets Accessories,FOS_351,913642661,Inactive
868406503,Dealer_352,Branch_12,411376,Pune,Maharashtra,Others,FOS_352,953624617,Inactive
460895890,Dealer_353,Branch_45,411839,Pune,Maharashtra,Hotels,FOS_353,987360591,Inactive
731492049,Dealer_354,Branch_69,411683,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_354,963283622,Inactive
968406930,Dealer_355,Branch_78,411503,Pune,Maharashtra,Cycles,FOS_355,961997210,Active
479497281,Dealer_356,Branch_20,411474,Pune,Maharashtra,Departmental Stores,FOS_356,918816343,Active
877601135,Dealer_357,Branch_72,411929,Pune,Maharashtra,Pharmacy,FOS_357,929496343,Active
159040324,Dealer_358,Branch_45,411497,Pune,Maharashtra,Gyms And Spas,FOS_358,955958282,Inactive
219998251,Dealer_359,Branch_84,411246,Pune,Maharashtra,Tyres,FOS_359,947386665,Active
992479052,Dealer_360,Branch_35,411555,Pune,Maharashtra,Insurance,FOS_360,915371796,Inactive
950529709,Dealer_361,Branch_63,411151,Pune,Maharashtra,Water Purifier,FOS_361,945945888,Inactive
822057361,Dealer_362,Branch_26,411594,Pune,Maharashtra,Hotels,FOS_362,986588618,Mod Active
558436878,Dealer_363,Branch_29,411095,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_363,919419461,Mod Active
531244197,Dealer_364,Branch_40,411060,Pune,Maharashtra,Watches,FOS_364,965989502,Active
152891636,Dealer_365,Branch_14,411160,Pune,Maharashtra,Eyewear,FOS_365,923655299,Inactive
181619787,Dealer_366,Branch_84,411323,Pune,Maharashtra,Home Security Systems,FOS_366,998566258,Active
943506557,Dealer_367,Branch_58,411718,Pune,Maharashtra,LFR,FOS_367,903412538,Active
945979896,Dealer_368,Branch_79,411418,Pune,Maharashtra,Furnishing,FOS_368,968149377,Mod Active
283148480,Dealer_369,Branch_46,411584,Pune,Maharashtra,Musical Instruments,FOS_369,998072427,Mod Active
665464055,Dealer_370,Branch_86,411674,Pune,Maharashtra,Sports Equipment,FOS_370,913227961,Active
628271103,Dealer_371,Branch_60,411903,Pune,Maharashtra,Diagnostics,FOS_371,923956678,Mod Active
192075244,Dealer_372,Branch_24,411691,Pune,Maharashtra,Gyms And Spas,FOS_372,931161290,Inactive
472055888,Dealer_373,Branch_70,411493,Pune,Maharashtra,Footwear,FOS_373,915132667,Active
878326316,Dealer_374,Branch_2,411193,Pune,Maharashtra,Home Security Systems,FOS_374,973965350,Active
561455313,Dealer_375,Branch_32,411506,Pune,Maharashtra,Paints And Hardware,FOS_375,983962102,Mod Active
145350656,Dealer_376,Branch_1,411056,Pune,Maharashtra,Travel Agencies,FOS_376,988115575,Mod Active
989940676,Dealer_377,Branch_26,411288,Pune,Maharashtra,Sewing Machines.,FOS_377,982008463,Active
405378173,Dealer_378,Branch_74,411400,Pune,Maharashtra,Cycles,FOS_378,983445401,Mod Active
692151388,Dealer_379,Branch_47,411343,Pune,Maharashtra,Vehicle Care / Servicing,FOS_379,972554129,Inactive
239115756,Dealer_380,Branch_79,411912,Pune,Maharashtra,Computer Accessories,FOS_380,952220699,Mod Active
770461228,Dealer_381,Branch_85,411782,Pune,Maharashtra,Large Applainces,FOS_381,936585736,Inactive
781399792,Dealer_382,Branch_42,411397,Pune,Maharashtra,Spa And Salon,FOS_382,919123200,Mod Active
129196967,Dealer_383,Branch_69,411464,Pune,Maharashtra,Footwear,FOS_383,948614438,Mod Active
115973347,Dealer_384,Branch_10,411020,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_384,921861282,Active
375957474,Dealer_385,Branch_21,411116,Pune,Maharashtra,Pets Accessories,FOS_385,911819924,Active
695759334,Dealer_386,Branch_40,411127,Pune,Maharashtra,Apparels,FOS_386,910905314,Inactive
349474752,Dealer_387,Branch_60,411643,Pune,Maharashtra,Lighting,FOS_387,985280609,Active
842156726,Dealer_388,Branch_7,411948,Pune,Maharashtra,Cycles,FOS_388,911355574,Inactive
801456057,Dealer_389,Branch_25,411414,Pune,Maharashtra,Furnishing,FOS_389,963669960,Mod Active
142232928,Dealer_390,Branch_88,411880,Pune,Maharashtra,Paints And Hardware,FOS_390,942749171,Mod Active
672531289,Dealer_391,Branch_49,411550,Pune,Maharashtra,High End Stationery,FOS_391,903573498,Active
156664014,Dealer_392,Branch_84,411664,Pune,Maharashtra,Remi Gas Kit,FOS_392,972169477,Mod Active
713286845,Dealer_393,Branch_64,411599,Pune,Maharashtra,Lighting,FOS_393,921077616,Mod Active
833471707,Dealer_394,Branch_76,411284,Pune,Maharashtra,Home Security Systems,FOS_394,946601070,Mod Active
524602669,Dealer_395,Branch_78,411056,Pune,Maharashtra,Handicrafts,FOS_395,947320171,Active
751832154,Dealer_396,Branch_95,411178,Pune,Maharashtra,Power Backup,FOS_396,981621752,Mod Active
521294625,Dealer_397,Branch_28,411286,Pune,Maharashtra,Cycles,FOS_397,921718030,Active
922932686,Dealer_398,Branch_91,411603,Pune,Maharashtra,Eyewear,FOS_398,929599749,Inactive
288760349,Dealer_399,Branch_67,411427,Pune,Maharashtra,High End Stationery,FOS_399,937323474,Inactive
152923951,Dealer_400,Branch_72,411976,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_400,923055961,Active
492666899,Dealer_401,Branch_96,411683,Pune,Maharashtra,Medical Accessories,FOS_401,962977538,Inactive
598474933,Dealer_402,Branch_86,411088,Pune,Maharashtra,Toys,FOS_402,975834663,Mod Active
649904437,Dealer_403,Branch_88,411622,Pune,Maharashtra,Lighting,FOS_403,950799930,Mod Active
624742555,Dealer_404,Branch_57,411012,Pune,Maharashtra,LFR,FOS_404,986856155,Active
263522664,Dealer_405,Branch_86,411484,Pune,Maharashtra,Travel Agencies,FOS_405,949020461,Inactive
648457201,Dealer_406,Branch_68,411494,Pune,Maharashtra,Hotels,FOS_406,940361172,Active
187838920,Dealer_407,Branch_40,411241,Pune,Maharashtra,Spa And Salon,FOS_407,983305732,Active
285040722,Dealer_408,Branch_22,411552,Pune,Maharashtra,Small Appliances,FOS_408,926384641,Active
157663991,Dealer_409,Branch_65,411884,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_409,952031925,Inactive
151191643,Dealer_410,Branch_14,411116,Pune,Maharashtra,Pets Accessories,FOS_410,985748991,Inactive
269708912,Dealer_411,Branch_60,411896,Pune,Maharashtra,Bike Accessories,FOS_411,960809297,Mod Active
130138879,Dealer_412,Branch_70,411609,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_412,969362804,Mod Active
801990969,Dealer_413,Branch_94,411336,Pune,Maharashtra,Spa And Salon,FOS_413,919840488,Active
288539027,Dealer_414,Branch_22,411109,Pune,Maharashtra,Toys,FOS_414,963744311,Inactive
908546693,Dealer_415,Branch_34,411305,Pune,Maharashtra,Tyres,FOS_415,940267664,Active
813374127,Dealer_416,Branch_86,411705,Pune,Maharashtra,Toys,FOS_416,925299427,Inactive
803912309,Dealer_417,Branch_32,411743,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_417,915117829,Inactive
371711745,Dealer_418,Branch_69,411545,Pune,Maharashtra,Toys,FOS_418,928219488,Inactive
768209161,Dealer_419,Branch_74,411717,Pune,Maharashtra,Vehicle Care / Servicing,FOS_419,930707798,Inactive
949949758,Dealer_420,Branch_81,411016,Pune,Maharashtra,Pharmacy,FOS_420,912390394,Mod Active
147685487,Dealer_421,Branch_86,411297,Pune,Maharashtra,Cycles,FOS_421,931017027,Mod Active
286432176,Dealer_422,Branch_79,411860,Pune,Maharashtra,High End Stationery,FOS_422,908485935,Mod Active
884605161,Dealer_423,Branch_64,411450,Pune,Maharashtra,Power Backup,FOS_423,982010597,Active
699046946,Dealer_424,Branch_2,411645,Pune,Maharashtra,Sewing Machines.,FOS_424,920232891,Active
426279120,Dealer_425,Branch_46,411448,Pune,Maharashtra,Crockery And House Hold Items,FOS_425,903765208,Mod Active
482837272,Dealer_426,Branch_4,411110,Pune,Maharashtra,Sports Equipment,FOS_426,900016123,Mod Active
168381256,Dealer_427,Branch_53,411868,Pune,Maharashtra,Handicrafts,FOS_427,984760125,Inactive
908129473,Dealer_428,Branch_25,411928,Pune,Maharashtra,Crockery And House Hold Items,FOS_428,936484921,Mod Active
377440366,Dealer_429,Branch_98,411930,Pune,Maharashtra,Departmental Stores,FOS_429,910782259,Mod Active
847867780,Dealer_430,Branch_75,411783,Pune,Maharashtra,E-Bike,FOS_430,923326215,Inactive
133867744,Dealer_431,Branch_94,411986,Pune,Maharashtra,Medical Accessories,FOS_431,998421217,Inactive
615454926,Dealer_432,Branch_28,411325,Pune,Maharashtra,High End Stationery,FOS_432,921600716,Active
629350256,Dealer_433,Branch_47,411620,Pune,Maharashtra,Lighting,FOS_433,997232360,Mod Active
331654681,Dealer_434,Branch_34,411682,Pune,Maharashtra,Remi Gas Kit,FOS_434,957878900,Active
494263506,Dealer_435,Branch_55,411826,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_435,908497654,Active
136937790,Dealer_436,Branch_91,411455,Pune,Maharashtra,Spa And Salon,FOS_436,952159065,Active
356370078,Dealer_437,Branch_42,411875,Pune,Maharashtra,Diagnostics,FOS_437,979407758,Mod Active
901391429,Dealer_438,Branch_14,411676,Pune,Maharashtra,Lighting,FOS_438,984679858,Active
611824687,Dealer_439,Branch_41,411447,Pune,Maharashtra,Sewing Machines.,FOS_439,968904924,Inactive
614635791,Dealer_440,Branch_37,411022,Pune,Maharashtra,Remi Gas Kit,FOS_440,902227869,Inactive
497650843,Dealer_441,Branch_24,411507,Pune,Maharashtra,Musical Instruments,FOS_441,971250874,Inactive
568135189,Dealer_442,Branch_34,411430,Pune,Maharashtra,Watches,FOS_442,943170200,Active
419998751,Dealer_443,Branch_86,411295,Pune,Maharashtra,Sewing Machines.,FOS_443,968477182,Inactive
875587135,Dealer_444,Branch_61,411678,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_444,946025631,Active
645949709,Dealer_445,Branch_43,411950,Pune,Maharashtra,Sports Equipment,FOS_445,958616026,Active
668482327,Dealer_446,Branch_67,411413,Pune,Maharashtra,Diagnostics,FOS_446,958317640,Inactive
615148627,Dealer_447,Branch_5,411588,Pune,Maharashtra,Power Backup,FOS_447,928507410,Inactive
110879402,Dealer_448,Branch_48,411000,Pune,Maharashtra,Computer Accessories,FOS_448,977733432,Active
691729004,Dealer_449,Branch_27,411039,Pune,Maharashtra,E-Bike,FOS_449,932974232,Mod Active
572347134,Dealer_450,Branch_41,411756,Pune,Maharashtra,Travel Agencies,FOS_450,903881233,Active
362753616,Dealer_451,Branch_43,411628,Pune,Maharashtra,Apparels,FOS_451,921648247,Active
988948979,Dealer_452,Branch_32,411424,Pune,Maharashtra,Gyms And Spas,FOS_452,924908706,Inactive
278726971,Dealer_453,Branch_74,411178,Pune,Maharashtra,Luggage,FOS_453,901608008,Inactive
996307022,Dealer_454,Branch_9,411084,Pune,Maharashtra,Crockery And House Hold Items,FOS_454,976943633,Active
405815969,Dealer_455,Branch_60,411043,Pune,Maharashtra,Musical Instruments,FOS_455,966017112,Inactive
489113562,Dealer_456,Branch_34,411961,Pune,Maharashtra,Luggage,FOS_456,975079053,Active
445725664,Dealer_457,Branch_30,411099,Pune,Maharashtra,High End Stationery,FOS_457,929516108,Inactive
619322139,Dealer_458,Branch_7,411142,Pune,Maharashtra,Spa And Salon,FOS_458,981705021,Inactive
616279998,Dealer_459,Branch_33,411787,Pune,Maharashtra,Spa And Salon,FOS_459,925458125,Active
261105798,Dealer_460,Branch_61,411232,Pune,Maharashtra,Luggage,FOS_460,990198039,Active
426612771,Dealer_461,Branch_53,411660,Pune,Maharashtra,Computer Accessories,FOS_461,986921555,Inactive
283074877,Dealer_462,Branch_5,411990,Pune,Maharashtra,Travel Agencies,FOS_462,971527201,Active
436661752,Dealer_463,Branch_59,411439,Pune,Maharashtra,Musical Instruments,FOS_463,913433800,Mod Active
391914226,Dealer_464,Branch_73,411132,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_464,957542725,Active
207328896,Dealer_465,Branch_55,411878,Pune,Maharashtra,Sports Equipment,FOS_465,917976461,Inactive
895178395,Dealer_466,Branch_34,411249,Pune,Maharashtra,Small Appliances,FOS_466,983084398,Inactive
